file,burst_id,dm,nt,nf,input_n_peaks,tsamp_ms,acf_sigma_ms,acf_resid_rms,peak_count,peak_rate_per_ms,sep_mean_ms,sep_std_ms,sep_cv,peak_width_median_ms,peak_height_max,amplitude_entropy,t90_ms,flits_success,flits_message,flits_nfev,flits_cost,flits_fit_domain,flits_freq_unit,flits_model_dm_mode,flits_model_dm,flits_data_scale,flits_fit_t_start_ms,flits_fit_t_end_ms,flits_fit_duration_ms,flits_width_lower_ms,flits_width_upper_ms,flits_tau_lower_ms,flits_tau_upper_ms,flits_amplitude,flits_t0_ms,flits_width_ms,flits_tau_1ghz_ms,flits_tau_alpha,flits_dm,flits_noise_std,flits_profile_noise_std,flits_resid_rms,flits_chi2_red,flits_r_squared,flits_durbin_watson,flits_residual_bias,flits_residual_bias_sigma,flits_residual_normality_pvalue,flits_quality_flag,flits_profile_chi2_red,flits_profile_r_squared,flits_profile_resid_rms,flits_profile_quality_flag
will_flits_microshot_package/will_microshot_outputs/npz/sparse_n03_r03.npz,sparse_n03_r03,220.0,30289,128,3,0.016,0.14302360535205694,0.024943370812822042,3,0.6720430107526881,2.112,1.8239999999999998,0.8636363636363635,0.18870491527777358,12352.22128719512,0.9283629376075587,4.464,True,`ftol` termination condition is satisfied.,32,19356.165928892264,profile,MHz,dedispersed,0.0,26.98547080521459,2.896,13.36,10.463999999999999,0.005,5.0,1e-06,5.0,0.1283798570683535,10.705554503194241,2.340914608037625,0.028626268042928452,4.4,0.0,0.03703832064719959,0.00639450280697331,2.936847841030831,6287.319035283992,-0.0009133363456670374,0.03163044179428146,0.09042193507265753,8.91915944125428,9.165571428206203e-97,FAIL,1600.2442653906953,-0.13768248510190628,0.25501737226492094,FAIL
will_flits_microshot_package/will_microshot_outputs/npz/clustered_n03_r04.npz,clustered_n03_r04,220.0,30289,128,3,0.016,0.1656824929283184,0.15100959331423122,4,1.6339869281045751,0.8586666666666667,0.8313159581183452,0.9681474667527312,0.12504431791400747,15149.316132457008,0.7841054930540925,2.448,True,`ftol` termination condition is satisfied.,25,6057.24113658816,profile,MHz,dedispersed,0.0,7.2178480271135745,2.352,10.768,8.416,0.005,5.0,1e-06,5.0,0.25207393400801864,6.400036479218139,0.28089078598479505,0.02298350417124668,4.4,0.0,0.136995720014843,0.021843619331152003,3.403355572731195,617.1732443910514,-0.0008745445178790501,0.108511885668017,0.12413672155808339,9.479650505375869,4.624743818864878e-96,FAIL,165.6398115073858,-0.1488263873130895,0.2800609128926783,FAIL
will_flits_microshot_package/will_microshot_outputs/npz/moderate_n03_r00.npz,moderate_n03_r00,220.0,30289,128,3,0.016,0.15940465626388747,0.0540284945045771,7,2.4038461538461537,0.49866666666666665,0.7712938624300224,1.5467122909692963,0.010766922484064708,21248.394505700402,0.5626138950134777,2.912,True,`ftol` termination condition is satisfied.,27,1547.9769441032902,profile,MHz,dedispersed,0.0,2.279976456724966,2.048,10.96,8.912,0.005,5.0,1e-06,5.0,0.21969690852094972,4.064886263745929,0.07138567031858607,0.647414753594832,4.4,0.0,0.43316820325460925,0.061798596542884165,3.134174585623259,52.35272723621059,0.00020895109364160724,0.41104545424026845,0.09635919330095447,8.220484360621805,1.8436042307950017e-94,FAIL,16.860754119201047,-0.0250400156972288,0.2528453044014694,FAIL
will_flits_microshot_package/will_microshot_outputs/npz/clustered_n03_r02.npz,clustered_n03_r02,220.0,30289,128,3,0.016,0.1627599987793521,0.0015290247613322446,1,2.4038461538461537,,,,0.2691900271574923,22509.907051198956,0.0,0.41600000000000004,True,`ftol` termination condition is satisfied.,30,3270.925593778168,profile,MHz,dedispersed,0.0,4.603014418661403,2.016,8.432,6.416,0.005,5.0,1e-06,5.0,0.2985682278561129,5.743165992883898,2.180532618882516,4.99999870916828,4.4,0.0,0.21865438340497656,0.030875027107760904,3.529617567143732,260.5837732988029,-0.0007827865524043798,0.14557393695889326,0.11289181840659981,7.258971308721578,1.022080298830475e-95,FAIL,92.15832939146762,-0.1462448873713178,0.2949192724047838,FAIL
will_flits_microshot_package/will_microshot_outputs/npz/clustered_n06_r03.npz,clustered_n06_r03,220.0,30289,128,6,0.016,0.1687906952549984,0.0018781282328063059,2,4.62962962962963,0.464,0.0,0.0,0.13700876968850798,22829.41633923932,0.00656610384568078,0.432,True,`ftol` termination condition is satisfied.,26,2615.2463863267526,profile,MHz,dedispersed,0.0,4.471837090120235,3.3120000000000003,9.744,6.4319999999999995,0.005,5.0,1e-06,5.0,0.2765326071877415,7.148856792225495,0.09668285614618567,0.37615356739976175,4.4,0.0,0.22558428071883233,0.025718191693897843,3.237675005105646,205.995274114924,0.0013941970816215843,0.09925175912438078,0.08256333307365599,5.793656294254581,1.009622594499278e-95,FAIL,84.20585661403588,0.1736647454141932,0.2348256336773633,FAIL
